marital_status,application_mode,application_order,course,time,previous_qualification,nationality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,output
single,Technological specialization diploma holders,1,Informatics Engineering,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Unskilled Workers,0,0,0,1,1,1,20,0,12.4,0.5,1.79,Enrolled
single,1st phase - general contingent,5,Management,daytime,Secondary education,Portugal,,9th Year of Schooling - Not Completed,Administrative staff,Administrative staff,1,0,0,0,1,0,18,0,11.1,0.6,2.02,Dropout
single,Change of course,1,Management,daytime,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,Armed Forces Professions,Unskilled Workers,0,0,0,1,1,0,22,0,16.2,0.3,-0.92,Enrolled
single,2nd phase - general contingent,2,Management,daytime,Secondary education,Portugal,,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,1,1,22,0,10.8,1.4,1.74,Enrolled
single,1st phase - general contingent,5,Journalism and Communication,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Armed Forces Professions,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,1,0,1,0,18,0,11.1,0.6,2.02,Dropout
single,1st phase - general contingent,3,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,0,18,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general contingent,1,Informatics Engineering,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,1,0,19,0,10.8,1.4,1.74,Enrolled
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,Dropout
single,Technological specialization diploma holders,1,Agronomy,daytime,10th year of schooling,Portugal,,10th Year of Schooling,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,1,1,1,0,21,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,2,Journalism and Communication,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,19,0,8.9,1.4,3.51,Enrolled
single,3rd phase - general contingent,2,Oral Hygiene,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,18,0,8.9,1.4,3.51,Graduate
single,1st phase - special contingent (Madeira Island),2,Management,daytime,Secondary education,Portugal,,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,1,0,0,1,1,0,19,0,10.8,1.4,1.74,Dropout
single,Holders of other higher courses,1,Journalism and Communication,daytime,,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,1,0,25,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,Technical-professional course,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Unskilled Workers,1,0,0,1,1,0,22,0,12.7,3.7,-1.7,Graduate
single,Over 23 years old,1,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,0,0,0,1,1,0,24,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",,1,0,0,1,1,0,19,0,13.9,-0.3,0.79,Graduate
single,Change of course,1,Informatics Engineering,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Administrative staff,0,0,0,1,1,0,18,0,13.9,-0.3,0.79,Enrolled
single,2nd phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,0,1,0,20,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,2,Nursing,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,1,1,19,0,10.8,1.4,1.74,Graduate
single,Change of course,3,Tourism,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Dropout
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Administrative staff,Administrative staff,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
single,Change of course,1,Agronomy,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Skilled Workers in Industry, Construction, and Craftsmen",0,0,1,1,1,0,23,0,15.5,2.8,-4.06,Dropout
married,Over 23 years old,1,Journalism and Communication,daytime,Secondary education,Portugal,Technical-professional course,,Armed Forces Professions,Administrative staff,0,0,0,1,1,0,47,0,12.7,3.7,-1.7,Dropout
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Armed Forces Professions,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,Graduate
single,1st phase - general contingent,4,Animation and Multimedia Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,1,0,0,1,1,0,19,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,0,0,1,1,0,18,0,16.2,0.3,-0.92,Dropout
single,Change of course,1,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities,0,0,0,1,1,0,28,0,15.5,2.8,-4.06,Dropout
single,Change of course,1,Tourism,daytime,Frequency of higher education,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,"Legislative Power and Executive Bodies, Directors, Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, and Executive Managers",1,0,0,1,1,0,20,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,2,Tourism,daytime,Secondary education,Portugal,,10th Year of Schooling,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Installation and Machine Operators and Assembly Workers,0,0,0,1,1,1,18,0,15.5,2.8,-4.06,Enrolled
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,1,0,0,1,1,1,21,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,19,0,10.8,1.4,1.74,Enrolled
single,Over 23 years old,1,Tourism,daytime,Other - 11th year of schooling,Portugal,,2nd cycle of the general high school course,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,1,0,1,0,24,0,16.2,0.3,-0.92,Dropout
single,Over 23 years old,1,Equinculture,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,,,0,0,0,1,1,0,24,0,16.2,0.3,-0.92,Enrolled
single,Over 23 years old,1,Veterinary Nursing,daytime,12th year of schooling - not completed,Portugal,,10th Year of Schooling,Armed Forces Professions,Unskilled Workers,1,0,1,0,1,0,25,0,8.9,1.4,3.51,Enrolled
single,Over 23 years old,1,Tourism,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,28,0,13.9,-0.3,0.79,Graduate
married,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,37,0,7.6,2.6,0.32,Enrolled
single,Change of course,1,Informatics Engineering,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,0,0,0,1,1,0,19,0,13.9,-0.3,0.79,Enrolled
single,2nd phase - general contingent,4,Nursing,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Installation and Machine Operators and Assembly Workers,1,0,0,1,1,1,18,0,11.1,0.6,2.02,Graduate
single,Over 23 years old,1,Tourism,daytime,Other - 11th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,,,0,0,0,1,1,0,48,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,4,Social Service,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Unskilled Workers,1,0,0,1,1,0,21,0,8.9,1.4,3.51,Graduate
single,2nd phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,1,1,19,0,15.5,2.8,-4.06,Enrolled
single,Change of course,2,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,,0,0,0,1,1,1,21,0,9.4,-0.8,-3.12,Enrolled
single,Technological specialization diploma holders,1,Informatics Engineering,daytime,Secondary education,Portugal,Technical-professional course,11th Year of Schooling - Not Completed,Armed Forces Professions,Unskilled Workers,1,0,1,0,1,0,23,0,13.9,-0.3,0.79,Dropout
single,1st phase - general contingent,1,Equinculture,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",,1,0,0,1,1,0,18,0,10.8,1.4,1.74,Graduate
single,Technological specialization diploma holders,1,Social Service,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,0,0,0,1,1,0,22,0,13.9,-0.3,0.79,Dropout
single,1st phase - special contingent (Madeira Island),1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,1,0,25,0,12.4,0.5,1.79,Dropout
single,Holders of other higher courses,1,Veterinary Nursing,daytime,10th year of schooling - not completed,Portugal,Higher Education - Doctorate,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,1,1,1,0,27,0,11.1,0.6,2.02,Dropout
single,Over 23 years old,1,Informatics Engineering,daytime,12th year of schooling - not completed,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,"Legislative Power and Executive Bodies, Directors, Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, and Executive Managers",0,0,0,0,1,0,49,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,0,1,0,31,0,12.7,3.7,-1.7,Dropout
single,Over 23 years old,1,Tourism,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,1,0,54,0,16.2,0.3,-0.92,Dropout
single,Holders of other higher courses,1,Biofuel Production Technologies,daytime,10th year of schooling - not completed,Portugal,,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Skilled Workers in Industry, Construction, and Craftsmen",1,0,1,0,1,0,25,0,11.1,0.6,2.02,Dropout
single,Technological specialization diploma holders,1,Agronomy,daytime,10th year of schooling,Portugal,Higher Education - Doctorate,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,20,0,15.5,2.8,-4.06,Enrolled
single,Holders of other higher courses,1,Communication Design,daytime,Higher education - degree,Portugal,Higher Education - Master's,Higher Education - Master's,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,28,0,12.7,3.7,-1.7,Dropout
married,Over 23 years old,1,Social Service (evening attendance),evening,Other - 11th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,1,0,41,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,2,Advertising and Marketing Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,1,19,0,11.1,0.6,2.02,Enrolled
single,Change of course,1,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,22,0,15.5,2.8,-4.06,Dropout
single,1st phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Administrative staff,0,0,0,1,1,0,34,0,15.5,2.8,-4.06,Dropout
single,Over 23 years old,1,Agronomy,daytime,Secondary education,Portugal,,,Armed Forces Professions,Armed Forces Professions,0,0,1,0,1,0,28,0,11.1,0.6,2.02,Dropout
single,1st phase - general contingent,1,Basic Education,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,0,42,0,7.6,2.6,0.32,Enrolled
single,3rd phase - general contingent,1,Veterinary Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Administrative staff,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,0,1,0,21,0,11.1,0.6,2.02,Enrolled
single,Holders of other higher courses,1,Agronomy,daytime,Higher education - degree,Portugal,,9th Year of Schooling - Not Completed,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,50,0,15.5,2.8,-4.06,Dropout
single,1st phase - general contingent,4,Management,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,"Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,0,19,0,12.4,0.5,1.79,Dropout
single,Change of course,1,Nursing,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Master's,Intermediate Level Technicians and Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,18,0,16.2,0.3,-0.92,Dropout
married,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities,0,0,0,1,1,0,59,0,16.2,0.3,-0.92,Dropout
married,Holders of other higher courses,1,Management (evening attendance),evening,Higher education - degree,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,,,1,0,0,0,1,0,33,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,2,Communication Design,daytime,Secondary education,Portugal,Technical-professional course,,Armed Forces Professions,,1,0,0,1,1,1,23,0,9.4,-0.8,-3.12,Graduate
married,Over 23 years old,1,Management (evening attendance),evening,Other - 11th year of schooling,Portugal,Technical-professional course,Secondary Education - 12th Year of Schooling or Equivalent,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,1,0,44,0,13.9,-0.3,0.79,Dropout
married,1st phase - general contingent,4,Social Service (evening attendance),evening,Secondary education,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,"Legislative Power and Executive Bodies, Directors, Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, and Executive Managers",1,0,0,1,1,0,37,0,9.4,-0.8,-3.12,Dropout
married,Over 23 years old,1,Animation and Multimedia Design,daytime,Other - 11th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,36,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,2,Management (evening attendance),evening,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,"Personal Services, Security and Safety Workers and Sellers",Intermediate Level Technicians and Professions,0,0,0,0,1,0,22,0,7.6,2.6,0.32,Dropout
married,Over 23 years old,1,Social Service (evening attendance),evening,Other - 11th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,1,0,49,0,12.4,0.5,1.79,Graduate
single,Change of institution/course,1,Journalism and Communication,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Administrative staff,1,0,0,1,1,0,23,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Enrolled
married,Change of course,1,Social Service (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,1,0,47,0,16.2,0.3,-0.92,Dropout
single,Change of course,1,Agronomy,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Bachelor's Degree,"Personal Services, Security and Safety Workers and Sellers",Intermediate Level Technicians and Professions,0,0,0,1,1,0,28,0,15.5,2.8,-4.06,Graduate
single,Technological specialization diploma holders,1,Agronomy,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Armed Forces Professions,"Skilled Workers in Industry, Construction, and Craftsmen",0,0,0,1,1,0,21,0,15.5,2.8,-4.06,Enrolled
single,1st phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,Armed Forces Professions,Armed Forces Professions,0,0,1,0,1,0,21,0,8.9,1.4,3.51,Dropout
single,Change of course,1,Social Service,daytime,10th year of schooling,Portugal,Higher Education - Bachelor's Degree,Secondary Education - 12th Year of Schooling or Equivalent,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions,0,0,0,1,1,0,21,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,,,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,20,0,13.9,-0.3,0.79,Enrolled
married,Transfer,1,Management,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,0,1,0,49,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,,2nd cycle of the general high school course,"Skilled Workers in Industry, Construction and Craftsmen",Unskilled Workers,0,0,0,1,1,0,40,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Administrative staff,0,0,0,1,1,1,22,0,11.1,0.6,2.02,Graduate
single,Transfer,1,Informatics Engineering,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",0,0,0,1,1,0,19,0,15.5,2.8,-4.06,Enrolled
single,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Higher Education - Degree,,Intermediate Level Technicians and Professions,Installation and Machine Operators and Assembly Workers,0,0,0,1,1,0,31,0,13.9,-0.3,0.79,Dropout
single,Transfer,1,Informatics Engineering,daytime,Secondary education,Portugal,Higher Education - Doctorate,Higher Education - Doctorate,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,30,0,15.5,2.8,-4.06,Dropout
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",,0,0,0,1,1,0,19,0,7.6,2.6,0.32,Graduate
single,3rd phase - general contingent,1,Management,daytime,Secondary education,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,,,0,0,0,1,1,0,22,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,1,Journalism and Communication,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,19,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,0,0,0,0,1,0,21,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,3,Advertising and Marketing Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,0,0,0,1,1,0,19,0,11.1,0.6,2.02,Graduate
single,Change of course,2,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Administrative staff,Administrative staff,1,0,0,1,1,0,22,0,16.2,0.3,-0.92,Dropout
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Higher Education - Master's,Higher Education - Doctorate,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,22,0,10.8,1.4,1.74,Graduate
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Graduate
single,Over 23 years old,1,Tourism,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",,0,0,0,0,1,0,26,0,16.2,0.3,-0.92,Dropout
single,Technological specialization diploma holders,1,Informatics Engineering,daytime,10th year of schooling,Portugal,Higher Education - Doctorate,General Course of Administration and Commerce,Administrative staff,Intermediate Level Technicians and Professions,0,0,0,1,1,0,23,0,12.4,0.5,1.79,Enrolled
single,2nd phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,,10th Year of Schooling,Installation and Machine Operators and Assembly Workers,Installation and Machine Operators and Assembly Workers,0,0,0,1,1,0,18,0,16.2,0.3,-0.92,Enrolled
single,1st phase - general contingent,1,Management,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,1,1,1,1,22,0,15.5,2.8,-4.06,Enrolled
single,3rd phase - general contingent,5,Informatics Engineering,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Bachelor's Degree,Intermediate Level Technicians and Professions,Administrative staff,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Enrolled
single,2nd phase - general contingent,1,Management,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,1,0,20,0,11.1,0.6,2.02,Dropout
single,1st phase - general contingent,3,Communication Design,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,1,22,0,7.6,2.6,0.32,Enrolled
single,Holders of other higher courses,1,Equinculture,daytime,Higher education - degree,Portugal,Higher Education - Bachelor's Degree,,Intermediate Level Technicians and Professions,Administrative staff,1,0,0,0,1,0,18,0,12.7,3.7,-1.7,Dropout
divorced,Change of course,2,Management (evening attendance),evening,,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Armed Forces Professions,0,0,0,1,1,0,39,0,10.8,1.4,1.74,Dropout
single,1st phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,,Secondary Education - 12th Year of Schooling or Equivalent,,,0,0,0,1,1,0,18,0,10.8,1.4,1.74,Dropout
single,2nd phase - general contingent,3,Informatics Engineering,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Administrative staff,Administrative staff,0,0,0,1,1,1,18,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,1,19,0,13.9,-0.3,0.79,Graduate
single,1st phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,1,Management,daytime,Secondary education,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,10th Year of Schooling,"Legislative Power and Executive Bodies, Directors, Executive Managers","Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,1,18,0,7.6,2.6,0.32,Dropout
single,Technological specialization diploma holders,1,Equinculture,daytime,10th year of schooling,Portugal,Technical-professional course,2nd cycle of the general high school course,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,1,0,22,0,10.8,1.4,1.74,Graduate
